,index,minute,second,player.id,player.name,location,shot.type.id,shot.type.name,shot.body_part.id,shot.body_part.name,shot.technique.id,shot.technique.name,shot.first_time,shot.freeze_frame,shot.outcome.id,shot.outcome.name,shot.end_location,under_pressure
483,2861,70,6,5503.0,Lionel Andrés Messi Cuccittini,"[86.4, 32.9]",62.0,Free Kick,38.0,Left Foot,93.0,Normal,,"[{'location': [118.8, 39.1], 'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [78.9, 51.8], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.7, 22.2], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.1, 49.5], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.3, 56.1], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.9, 43.7], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.2, 42.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.3, 31.8], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.8, 33.9], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.6, 55.0], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.5, 49.8], 'player': {'id': 8281, 'name': 'Luís Carlos Almeida da Cunha'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.3, 49.4], 'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.2, 47.3], 'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.5, 42.7], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 35.0], 'player': {'id': 6891, 'name': 'Ezequiel Marcelo Garay'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 30.8], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.6, 34.4], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.7, 33.9], 'player': {'id': 5741, 'name': 'Enzo Nicolás Pérez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.8, 33.2], 'player': {'id': 23488, 'name': 'Mario Suárez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",98.0,Off T,"[120.0, 34.5, 4.8]",False
484,3038,76,4,5246.0,Luis Alberto Suárez Díaz,"[88.7, 27.7]",62.0,Free Kick,40.0,Right Foot,93.0,Normal,,"[{'location': [85.7, 31.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.7, 28.6], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.6, 34.8], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.1, 40.1], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.8, 43.4], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.0, 53.7], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.8, 48.4], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [98.7, 30.9], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.3, 30.1], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.7, 29.4], 'player': {'id': 5741, 'name': 'Enzo Nicolás Pérez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 41.9], 'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.2, 37.2], 'player': {'id': 23488, 'name': 'Mario Suárez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 29.6], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 40.2], 'player': {'id': 6891, 'name': 'Ezequiel Marcelo Garay'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.2, 45.2], 'player': {'id': 8281, 'name': 'Luís Carlos Almeida da Cunha'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.7, 47.4], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 52.4], 'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.8, 39.9], 'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.5, 55.8], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",98.0,Off T,"[120.0, 33.0, 4.3]",False
485,3320,82,28,4320.0,Neymar da Silva Santos Junior,"[104.1, 28.9]",87.0,Open Play,40.0,Right Foot,93.0,Normal,,"[{'location': [109.5, 45.0], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.4, 39.6], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.3, 39.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.6, 23.6], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.5, 37.2], 'player': {'id': 6891, 'name': 'Ezequiel Marcelo Garay'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 39.0], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 45.3], 'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 51.9], 'player': {'id': 23488, 'name': 'Mario Suárez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 51.3], 'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.8, 39.4], 'player': {'id': 5741, 'name': 'Enzo Nicolás Pérez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 38.3], 'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.4, 30.3], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.9, 29.5], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",96.0,Blocked,"[107.0, 29.9]",False
486,3362,83,5,5246.0,Luis Alberto Suárez Díaz,"[108.1, 37.6]",87.0,Open Play,37.0,Head,93.0,Normal,,"[{'location': [103.5, 25.3], 'player': {'id': 6849, 'name': 'Lucas Digne'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.3, 31.1], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.1, 41.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [87.9, 62.5], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.8, 49.7], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.1, 57.6], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [100.4, 60.3], 'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.0, 49.9], 'player': {'id': 8281, 'name': 'Luís Carlos Almeida da Cunha'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.9, 22.2], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.8, 35.2], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 40.0], 'player': {'id': 6891, 'name': 'Ezequiel Marcelo Garay'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 44.6], 'player': {'id': 5741, 'name': 'Enzo Nicolás Pérez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.8, 46.8], 'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 50.4], 'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 49.7], 'player': {'id': 23488, 'name': 'Mario Suárez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 54.5], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.6, 40.2], 'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",98.0,Off T,"[120.0, 40.6, 3.7]",False
487,135,2,10,6998.0,Rafael Alcântara do Nascimento,"[105.0, 58.9]",87.0,Open Play,38.0,Left Foot,93.0,Normal,,"[{'location': [109.9, 33.4], 'player': {'id': 24508, 'name': 'Manuel Castellano Castro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 35.7], 'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.5, 48.1], 'player': {'id': 24162, 'name': 'Xavier Torres Buigues'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 39.6], 'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 49.4], 'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.0, 48.9], 'player': {'id': 25591, 'name': 'Juan Rodríguez Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 57.9], 'player': {'id': 6624, 'name': 'Jorge Franco Alviz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.1, 57.6], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.7, 42.7], 'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 25.7], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [108.4, 31.2], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.7, 33.5], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.6, 46.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.4, 56.0], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",98.0,Off T,"[120.0, 33.6, 2.5]",True
488,411,8,2,5503.0,Lionel Andrés Messi Cuccittini,"[104.3, 37.1]",87.0,Open Play,37.0,Head,92.0,Lob,,"[{'location': [82.1, 60.7], 'player': {'id': 6624, 'name': 'Jorge Franco Alviz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.4, 29.8], 'player': {'id': 24508, 'name': 'Manuel Castellano Castro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.7, 32.1], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [91.6, 34.7], 'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.9, 44.6], 'player': {'id': 24162, 'name': 'Xavier Torres Buigues'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.4, 50.5], 'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.2, 62.6], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.4, 51.4], 'player': {'id': 25591, 'name': 'Juan Rodríguez Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.3, 41.5], 'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 37.9], 'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.5, 11.7], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.6, 44.2], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.9, 56.9], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",97.0,Goal,"[119.9, 39.4, 0.4]",False
489,469,10,2,5246.0,Luis Alberto Suárez Díaz,"[118.1, 29.4]",87.0,Open Play,38.0,Left Foot,93.0,Normal,,"[{'location': [117.3, 31.3], 'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.6, 38.2], 'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.3, 41.8], 'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.5, 42.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.6, 31.9], 'player': {'id': 24162, 'name': 'Xavier Torres Buigues'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.3, 55.2], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.3, 40.0], 'player': {'id': 25591, 'name': 'Juan Rodríguez Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 21.1], 'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",97.0,Goal,"[120.0, 41.1, 0.3]",False
490,534,12,6,4320.0,Neymar da Silva Santos Junior,"[104.9, 29.7]",87.0,Open Play,40.0,Right Foot,93.0,Normal,,"[{'location': [106.5, 31.2], 'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 30.8], 'player': {'id': 24162, 'name': 'Xavier Torres Buigues'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 38.6], 'player': {'id': 25591, 'name': 'Juan Rodríguez Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.3, 38.9], 'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.1, 40.1], 'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.4, 36.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.5, 28.9], 'player': {'id': 24508, 'name': 'Manuel Castellano Castro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.7, 27.6], 'player': {'id': 27318, 'name': 'Douglas Pereira dos Santos'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.1, 31.0], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [105.3, 51.0], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",96.0,Blocked,"[106.4, 31.0]",True
491,945,20,9,6998.0,Rafael Alcântara do Nascimento,"[116.1, 49.2]",87.0,Open Play,40.0,Right Foot,91.0,Half Volley,,"[{'location': [118.0, 45.7], 'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.3, 48.1], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 46.7], 'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.9, 41.0], 'player': {'id': 25591, 'name': 'Juan Rodríguez Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.2, 37.3], 'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.5, 26.3], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.6, 37.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.6, 35.8], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [103.7, 43.1], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.9, 52.6], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.0, 33.0], 'player': {'id': 24162, 'name': 'Xavier Torres Buigues'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 30.9], 'player': {'id': 24508, 'name': 'Manuel Castellano Castro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.9, 26.6], 'player': {'id': 27318, 'name': 'Douglas Pereira dos Santos'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",101.0,Wayward,"[115.3, 0.1]",True
492,1060,25,2,5470.0,Ivan Rakitić,"[111.1, 37.3]",87.0,Open Play,37.0,Head,93.0,Normal,,"[{'location': [117.1, 36.5], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [116.6, 45.8], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.7, 47.8], 'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [104.1, 36.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.0, 26.6], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.4, 59.7], 'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [100.5, 61.7], 'player': {'id': 6624, 'name': 'Jorge Franco Alviz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.8, 44.8], 'player': {'id': 24173, 'name': 'Carlos Castro García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.4, 43.6], 'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.7, 46.3], 'player': {'id': 27318, 'name': 'Douglas Pereira dos Santos'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [116.5, 44.9], 'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.9, 39.9], 'player': {'id': 24162, 'name': 'Xavier Torres Buigues'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 38.1], 'player': {'id': 27558, 'name': 'Elderson Uwa Echiejile'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.6, 32.9], 'player': {'id': 24508, 'name': 'Manuel Castellano Castro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.6, 38.6], 'player': {'id': 25591, 'name': 'Juan Rodríguez Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 38.1], 'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.1, 39.4], 'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",96.0,Blocked,"[112.8, 38.1]",True
